UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
35800361,134894,35800361,190814,SmComml,01/04/2021,01/04/2022,PWA,N,0,0,B,1084168,0,0,0,USD,SmComml,,,,,,,
35800369,134895,35800369,190815,SmComml,03/15/2021,03/15/2022,PWA,N,0,0,B,1250000,0,0,0,USD,SmComml,,,,,,,
35800372,134896,35800372,184826,SmComml,03/20/2021,03/20/2022,PWA,N,0,0,B,7751208,0,0,0,USD,SmComml,,,,,,,
35800381,134897,35800381,190816,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,2610000,0,0,0,USD,SmComml,,,,,,,
35800382,181331,35800382,235030,SmComml,09/01/2019,09/30/2021,PWA,N,0,0,B,5000000,0,0,0,USD,SmComml,,,,,,,
35800625,134898,35800625,190817,SmComml,12/27/2020,12/27/2021,PWA,N,0,0,B,932698,0,0,0,USD,SmComml,,,,,,,
35800637,134899,35800637,190818,SmComml,01/09/2021,01/09/2022,PWA,N,0,0,B,1026628,0,0,0,USD,SmComml,,,,,,,
35800637,181982,35800637_WS,236111,SmComml,01/09/2017,09/30/2021,PWA,N,0,0,B,2500000,0,0,0,USD,SmComml,,,,,,,
35800718,134900,35800718,199641,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,2647620,0,0,0,USD,SmComml,,,,,,,
35800725,111856,35800725_WS,162547,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,160000,0,0,0,USD,SmComml,,,,,,,
35800725,134901,35800725,190819,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,1050000,0,0,0,USD,SmComml,,,,,,,
35800730,134902,35800730,199642,SmComml,06/13/2021,06/13/2022,PWA,N,0,0,B,1938192,0,0,0,USD,SmComml,,,,,,,
35800751,134903,35800751,190820,SmComml,05/28/2021,05/28/2022,PWA,N,0,0,B,107491,0,0,0,USD,SmComml,,,,,,,
35800760,134904,35800760,199643,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,181936,0,0,0,USD,SmComml,,,,,,,
35800768,134905,35800768,190821,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,372134,0,0,0,USD,SmComml,,,,,,,
35800781,134906,35800781,199644,SmComml,06/25/2020,09/30/2021,PWA,N,0,0,B,824560,0,0,0,USD,SmComml,,,,,,,
35800797,134907,35800797,184827,SmComml,08/02/2020,08/02/2021,PWA,N,0,0,B,18113515,0,0,0,USD,SmComml,,,,,,,
35800811,134908,35800811,190822,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,26058603,0,0,0,USD,SmComml,,,,,,,
35800816,134909,35800816,190823,SmComml,07/26/2020,07/26/2021,PWA,N,0,0,B,77894679,0,0,0,USD,SmComml,,,,,,,
35800818,134910,35800818,190824,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,15000000,0,0,0,USD,SmComml,,,,,,,
35800820,134911,35800820,190825,SmComml,08/10/2020,08/10/2021,PWA,N,0,0,B,55815833,0,0,0,USD,SmComml,,,,,,,
35800821,134912,35800821,199645,SmComml,08/10/2020,08/10/2021,PWA,N,0,0,B,329488002,0,0,0,USD,SmComml,,,,,,,
35800825,134913,35800825,190826,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,123058000,0,0,0,USD,SmComml,,,,,,,
35800835,134914,35800835,190827,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,284379525,0,0,0,USD,SmComml,,,,,,,
35800869,134915,35800869,199646,SmComml,01/20/2021,01/20/2022,PWA,N,0,0,B,521391,0,0,0,USD,SmComml,,,,,,,
35800870,134916,35800870,190828,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,6886111,0,0,0,USD,SmComml,,,,,,,
35800911,134917,35800911,184828,SmComml,06/19/2020,09/30/2021,PWA,N,0,0,B,797028,0,0,0,USD,SmComml,,,,,,,
35800923,134918,35800923,184829,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,128528379,0,0,0,USD,SmComml,,,,,,,
35800932,134919,35800932,190829,SmComml,08/17/2020,08/17/2021,PWA,N,0,0,B,10680553,0,0,0,USD,SmComml,,,,,,,
35800941,134920,35800941,190830,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,51749723,0,0,0,USD,SmComml,,,,,,,
35800950,134921,35800950,184830,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,11014882,0,0,0,USD,SmComml,,,,,,,
35800966,134922,35800966,190831,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,15510000,0,0,0,USD,SmComml,,,,,,,
35800969,134923,35800969,190832,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,114066434,0,0,0,USD,SmComml,,,,,,,
35800973,134924,35800973,190833,SmComml,01/01/2021,12/01/2021,PWA,N,0,0,B,130752089,0,0,0,USD,SmComml,,,,,,,
35800979,134925,35800979,190834,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,83428892,0,0,0,USD,SmComml,,,,,,,
35801028,134926,35801028,184831,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,70485552,0,0,0,USD,SmComml,,,,,,,
35801063,134927,35801063,190835,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,29256451,0,0,0,USD,SmComml,,,,,,,
35801066,134928,35801066,199647,SmComml,02/17/2021,02/17/2022,PWA,N,0,0,B,15477,0,0,0,USD,SmComml,,,,,,,
35801067,134929,35801067,199648,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,6361289,0,0,0,USD,SmComml,,,,,,,
35801079,134930,35801079,184832,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,41822000,0,0,0,USD,SmComml,,,,,,,
35801099,134931,35801099,199649,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,23150000,0,0,0,USD,SmComml,,,,,,,
35801208,134932,35801208,190836,SmComml,07/21/2020,07/21/2021,PWA,N,0,0,B,2539840,0,0,0,USD,SmComml,,,,,,,
35801222,134933,35801222,190837,SmComml,08/09/2020,08/09/2021,PWA,N,0,0,B,8659120,0,0,0,USD,SmComml,,,,,,,
35801228,134934,35801228,190838,SmComml,07/16/2020,07/16/2021,PWA,N,0,0,B,998471,0,0,0,USD,SmComml,,,,,,,
35801255,134935,35801255,190839,SmComml,08/12/2020,08/12/2021,PWA,N,0,0,B,2343273,0,0,0,USD,SmComml,,,,,,,
35801262,134936,35801262,190840,SmComml,08/31/2020,08/31/2021,PWA,N,0,0,B,3133971,0,0,0,USD,SmComml,,,,,,,
35801271,134937,35801271,190841,SmComml,08/26/2020,08/26/2021,PWA,N,0,0,B,341783,0,0,0,USD,SmComml,,,,,,,
35801273,134938,35801273,190842,SmComml,08/20/2020,08/20/2021,PWA,N,0,0,B,7200549,0,0,0,USD,SmComml,,,,,,,
35801294,134939,35801294,190843,SmComml,08/30/2020,08/30/2021,PWA,N,0,0,B,4456755,0,0,0,USD,SmComml,,,,,,,
35801306,134940,35801306,190844,SmComml,09/23/2020,09/23/2021,PWA,N,0,0,B,5403904,0,0,0,USD,SmComml,,,,,,,
35801308,134941,35801308,190845,SmComml,09/24/2020,09/24/2021,PWA,N,0,0,B,4899273,0,0,0,USD,SmComml,,,,,,,
35801312,134942,35801312,190846,SmComml,09/29/2020,09/29/2021,PWA,N,0,0,B,4385244,0,0,0,USD,SmComml,,,,,,,
35801313,134943,35801313,190847,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,1248661,0,0,0,USD,SmComml,,,,,,,
35801315,134944,35801315,190848,SmComml,09/18/2020,09/18/2021,PWA,N,0,0,B,3400817,0,0,0,USD,SmComml,,,,,,,
35801317,134945,35801317,190849,SmComml,09/02/2020,09/02/2021,PWA,N,0,0,B,790104,0,0,0,USD,SmComml,,,,,,,
35801318,134946,35801318,190850,SmComml,09/27/2020,09/27/2021,PWA,N,0,0,B,5096721,0,0,0,USD,SmComml,,,,,,,
35801326,134947,35801326,190851,SmComml,09/13/2020,09/13/2021,PWA,N,0,0,B,1652911,0,0,0,USD,SmComml,,,,,,,
35801330,111857,35801330_WS,163142,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,3050000,0,0,0,USD,SmComml,,,,,,,
35801330,134948,35801330,184833,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,33199133,0,0,0,USD,SmComml,,,,,,,
35801338,134949,35801338,184834,SmComml,10/02/2020,10/02/2021,PWA,N,0,0,B,14561036,0,0,0,USD,SmComml,,,,,,,
35801340,134950,35801340,190852,SmComml,10/07/2020,10/07/2021,PWA,N,0,0,B,137566,0,0,0,USD,SmComml,,,,,,,
35801341,134951,35801341,190853,SmComml,10/07/2020,10/07/2021,PWA,N,0,0,B,2133024,0,0,0,USD,SmComml,,,,,,,
35801342,134952,35801342,190854,SmComml,10/09/2020,10/09/2021,PWA,N,0,0,B,5315798,0,0,0,USD,SmComml,,,,,,,
35801344,134953,35801344,190855,SmComml,10/15/2020,10/15/2021,PWA,N,0,0,B,8578556,0,0,0,USD,SmComml,,,,,,,
35801346,134954,35801346,190856,SmComml,10/17/2020,10/17/2021,PWA,N,0,0,B,1717315,0,0,0,USD,SmComml,,,,,,,
35801347,134955,35801347,190857,SmComml,10/26/2020,10/26/2021,PWA,N,0,0,B,4314203,0,0,0,USD,SmComml,,,,,,,
35801348,134956,35801348,190858,SmComml,10/26/2020,10/26/2021,PWA,N,0,0,B,4360761,0,0,0,USD,SmComml,,,,,,,
35801351,134957,35801351,190859,SmComml,10/20/2020,10/20/2021,PWA,N,0,0,B,1592134,0,0,0,USD,SmComml,,,,,,,
35801352,134958,35801352,190860,SmComml,10/15/2020,10/15/2021,PWA,N,0,0,B,1770825,0,0,0,USD,SmComml,,,,,,,
35801353,134959,35801353,190861,SmComml,10/26/2020,10/26/2021,PWA,N,0,0,B,2773160,0,0,0,USD,SmComml,,,,,,,
35801355,134960,35801355,190862,SmComml,10/20/2020,10/20/2021,PWA,N,0,0,B,4179174,0,0,0,USD,SmComml,,,,,,,
35801369,134961,35801369,190863,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,15539495,0,0,0,USD,SmComml,,,,,,,
35801375,134962,35801375,199650,SmComml,08/02/2020,08/02/2021,PWA,N,0,0,B,161118,0,0,0,USD,SmComml,,,,,,,
35801378,134963,35801378,199651,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,150000,0,0,0,USD,SmComml,,,,,,,
35801386,134964,35801386,190864,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,5237645,0,0,0,USD,SmComml,,,,,,,
35801391,134965,35801391,190865,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,7139911,0,0,0,USD,SmComml,,,,,,,
35801399,134966,35801399,190866,SmComml,11/17/2020,11/17/2021,PWA,N,0,0,B,2741655,0,0,0,USD,SmComml,,,,,,,
35801403,134967,35801403,190867,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,2869567,0,0,0,USD,SmComml,,,,,,,
35801408,134968,35801408,184835,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,3554106,0,0,0,USD,SmComml,,,,,,,
35801437,134969,35801437,190868,SmComml,12/10/2020,12/10/2021,PWA,N,0,0,B,804346,0,0,0,USD,SmComml,,,,,,,
35801442,134970,35801442,190869,SmComml,12/11/2020,12/11/2021,PWA,N,0,0,B,1431718,0,0,0,USD,SmComml,,,,,,,
35801478,134971,35801478,199652,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,112250,0,0,0,USD,SmComml,,,,,,,
35801479,134972,35801479,190870,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,100000,0,0,0,USD,SmComml,,,,,,,
35801490,134973,35801490,190871,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,368622,0,0,0,USD,SmComml,,,,,,,
35801500,134974,35801500,190872,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,3639205,0,0,0,USD,SmComml,,,,,,,
35801501,134975,35801501,190873,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,953748,0,0,0,USD,SmComml,,,,,,,
35801503,134976,35801503,190874,SmComml,01/24/2021,01/24/2022,PWA,N,0,0,B,1691359,0,0,0,USD,SmComml,,,,,,,
35801504,134977,35801504,199653,SmComml,01/27/2021,01/27/2022,PWA,N,0,0,B,883641,0,0,0,USD,SmComml,,,,,,,
35801506,134978,35801506,190875,SmComml,01/27/2021,01/27/2022,PWA,N,0,0,B,1280964,0,0,0,USD,SmComml,,,,,,,
35801735,134979,35801735,190876,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,105105011,0,0,0,USD,SmComml,,,,,,,
35801762,134980,35801762,199654,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,983363,0,0,0,USD,SmComml,,,,,,,
35801791,134981,35801791,190877,SmComml,11/08/2020,11/08/2021,PWA,N,0,0,B,4545480,0,0,0,USD,SmComml,,,,,,,
35801801,134982,35801801,190878,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,7400000,0,0,0,USD,SmComml,,,,,,,
35801822,134983,35801822,199655,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,2281216,0,0,0,USD,SmComml,,,,,,,
35801849,111858,35801849_WS,162548,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,9504379,0,0,0,USD,SmComml,,,,,,,
35801849,134984,35801849,184836,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,82870587,0,0,0,USD,SmComml,,,,,,,
35801862,134985,35801862,199656,SmComml,11/18/2020,11/18/2021,PWA,N,0,0,B,2260689,0,0,0,USD,SmComml,,,,,,,
35801880,134986,35801880,190879,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,51419,0,0,0,USD,SmComml,,,,,,,
35801886,134987,35801886,199657,SmComml,12/19/2020,12/19/2021,PWA,N,0,0,B,416000,0,0,0,USD,SmComml,,,,,,,
35801901,134988,35801901,199658,SmComml,01/22/2021,01/22/2022,PWA,N,0,0,B,2126140,0,0,0,USD,SmComml,,,,,,,
35801960,134989,35801960,190880,SmComml,04/08/2021,04/08/2022,PWA,N,0,0,B,10794801,0,0,0,USD,SmComml,,,,,,,
35801980,134990,35801980,199659,SmComml,05/03/2021,05/03/2022,PWA,N,0,0,B,11857025,0,0,0,USD,SmComml,,,,,,,
35801982,134991,35801982,199660,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,497018,0,0,0,USD,SmComml,,,,,,,
35801983,134992,35801983,184837,SmComml,08/23/2020,08/23/2021,PWA,N,0,0,B,15881017,0,0,0,USD,SmComml,,,,,,,
35802015,134993,35802015,199661,SmComml,06/25/2020,09/30/2021,PWA,N,0,0,B,1232944,0,0,0,USD,SmComml,,,,,,,
35802019,134994,35802019,190881,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,141894000,0,0,0,USD,SmComml,,,,,,,
35802024,134995,35802024,190882,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,4754385,0,0,0,USD,SmComml,,,,,,,
35802038,134996,35802038,184838,SmComml,10/06/2020,10/06/2021,PWA,N,0,0,B,2110888,0,0,0,USD,SmComml,,,,,,,
35802048,134997,35802048,190883,SmComml,12/29/2020,12/29/2021,PWA,N,0,0,B,126996,0,0,0,USD,SmComml,,,,,,,
35802057,134998,35802057,199662,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,1611111,0,0,0,USD,SmComml,,,,,,,
35802058,134999,35802058,199663,SmComml,03/30/2021,03/30/2022,PWA,N,0,0,B,10792853,0,0,0,USD,SmComml,,,,,,,
35802090,135000,35802090,199664,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,104000,0,0,0,USD,SmComml,,,,,,,
35802115,135001,35802115,190884,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,860696,0,0,0,USD,SmComml,,,,,,,
35802131,135002,35802131,184839,SmComml,11/28/2020,11/28/2021,PWA,N,0,0,B,965264,0,0,0,USD,SmComml,,,,,,,
35802151,135003,35802151,184840,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,96451000,0,0,0,USD,SmComml,,,,,,,
35802201,135004,35802201,190885,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,2895000,0,0,0,USD,SmComml,,,,,,,
35802209,135005,35802209,190886,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,48031500,0,0,0,USD,SmComml,,,,,,,
35802210,135006,35802210,184841,SmComml,03/28/2021,03/28/2022,PWA,N,0,0,B,5035000,0,0,0,USD,SmComml,,,,,,,
35802215,135007,35802215,199665,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,19778961,0,0,0,USD,SmComml,,,,,,,
35802229,135008,35802229,190887,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,18700000,0,0,0,USD,SmComml,,,,,,,
35802285,180671,35802285,234000,SmComml,08/28/2020,08/28/2021,PWA,N,0,0,B,87800,0,0,0,USD,SmComml,,,,,,,
35802309,135009,35802309,199666,SmComml,08/06/2020,08/06/2021,PWA,N,0,0,B,750000,0,0,0,USD,SmComml,,,,,,,
35802312,135010,35802312,184842,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,4806945,0,0,0,USD,SmComml,,,,,,,
35802368,135011,35802368,199667,SmComml,07/25/2020,07/25/2021,PWA,N,0,0,B,1325000,0,0,0,USD,SmComml,,,,,,,
35802369,135012,35802369,190888,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,187993,0,0,0,USD,SmComml,,,,,,,
35808119,135013,35808119,184843,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,117507191,0,0,0,USD,SmComml,,,,,,,
35808431,135014,35808431,190889,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,1000000000,0,0,0,USD,SmComml,,,,,,,
35808447,111859,35808447_WS,162237,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,5388158,0,0,0,USD,SmComml,,,,,,,
35808447,135015,35808447,184844,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,2767071,0,0,0,USD,SmComml,,,,,,,
35808484,135016,35808484,190890,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,609832,0,0,0,USD,SmComml,,,,,,,
35808488,135017,35808488,190891,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,5681921,0,0,0,USD,SmComml,,,,,,,
35808498,135018,35808498,199668,SmComml,10/16/2020,10/16/2021,PWA,N,0,0,B,201541,0,0,0,USD,SmComml,,,,,,,
35808499,135019,35808499,190892,SmComml,11/11/2020,11/11/2021,PWA,N,0,0,B,6152632,0,0,0,USD,SmComml,,,,,,,
35808515,135020,35808515,190893,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,10306766,0,0,0,USD,SmComml,,,,,,,
35808518,135021,35808518,199669,SmComml,11/14/2020,11/14/2021,PWA,N,0,0,B,2156000,0,0,0,USD,SmComml,,,,,,,
35808535,135022,35808535,190894,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,9829640,0,0,0,USD,SmComml,,,,,,,
35808560,135023,35808560,190895,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,209366376,0,0,0,USD,SmComml,,,,,,,
35808564,135024,35808564,199670,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,13694123,0,0,0,USD,SmComml,,,,,,,
35808566,111860,35808566_WS,162025,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,12700000,0,0,0,USD,SmComml,,,,,,,
35808566,135025,35808566,190896,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,35000000,0,0,0,USD,SmComml,,,,,,,
35808572,135026,35808572,199671,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1635271,0,0,0,USD,SmComml,,,,,,,
35808594,135027,35808594,199672,SmComml,11/08/2020,11/08/2021,PWA,N,0,0,B,65461,0,0,0,USD,SmComml,,,,,,,
35808624,135028,35808624,199673,SmComml,04/23/2021,04/23/2022,PWA,N,0,0,B,33242,0,0,0,USD,SmComml,,,,,,,
35808635,135029,35808635,199674,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,717473,0,0,0,USD,SmComml,,,,,,,
35808654,111861,35808654_WS,163013,SmComml,01/07/2021,01/07/2022,PWA,N,0,0,B,670000,0,0,0,USD,SmComml,,,,,,,
35808654,135030,35808654,199675,SmComml,01/07/2021,01/07/2022,PWA,N,0,0,B,1795000,0,0,0,USD,SmComml,,,,,,,
35808681,135031,35808681,199676,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,8553772,0,0,0,USD,SmComml,,,,,,,
35808692,135032,35808692,199677,SmComml,08/15/2020,08/15/2021,PWA,N,0,0,B,5975000,0,0,0,USD,SmComml,,,,,,,
35808700,135033,35808700,199678,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,30594,0,0,0,USD,SmComml,,,,,,,
35808712,135034,35808712,184845,SmComml,04/23/2021,04/23/2022,PWA,N,0,0,B,663933,0,0,0,USD,SmComml,,,,,,,
35808724,135035,35808724,199679,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,17560,0,0,0,USD,SmComml,,,,,,,
35808742,135036,35808742,184846,SmComml,12/20/2020,12/20/2021,PWA,N,0,0,B,195000,0,0,0,USD,SmComml,,,,,,,
35808744,135037,35808744,199680,SmComml,12/21/2020,12/21/2021,PWA,N,0,0,B,1432004,0,0,0,USD,SmComml,,,,,,,
35808755,135038,35808755,199681,SmComml,02/28/2021,02/28/2022,PWA,N,0,0,B,1833776,0,0,0,USD,SmComml,,,,,,,
35808757,135039,35808757,190897,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,16075002,0,0,0,USD,SmComml,,,,,,,
35808772,111862,35808772_WS,162026,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,400000000,0,0,0,USD,SmComml,,,,,,,
35808772,135040,35808772,190898,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,400000000,0,0,0,USD,SmComml,,,,,,,
35809004,135041,35809004,184847,SmComml,12/10/2020,12/10/2021,PWA,N,0,0,B,119901897,0,0,0,USD,SmComml,,,,,,,
35809016,135042,35809016,199682,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,174838,0,0,0,USD,SmComml,,,,,,,
35809107,135043,35809107,190899,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,25193888,0,0,0,USD,SmComml,,,,,,,
35809109,135044,35809109,199683,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,7211944,0,0,0,USD,SmComml,,,,,,,
35809176,135045,35809176,184848,SmComml,08/06/2020,08/06/2021,PWA,N,0,0,B,39804,0,0,0,USD,SmComml,,,,,,,
35809182,135046,35809182,184849,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,27029560,0,0,0,USD,SmComml,,,,,,,
35809207,135047,35809207,199684,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,196068,0,0,0,USD,SmComml,,,,,,,
35809227,135048,35809227,190900,SmComml,04/30/2021,04/30/2022,PWA,N,0,0,B,706000,0,0,0,USD,SmComml,,,,,,,
35809237,135049,35809237,190901,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1428212,0,0,0,USD,SmComml,,,,,,,
35809253,135050,35809253,199685,SmComml,11/06/2020,11/06/2021,PWA,N,0,0,B,483933,0,0,0,USD,SmComml,,,,,,,
35809256,135051,35809256,190902,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,1449067,0,0,0,USD,SmComml,,,,,,,
35809266,135052,35809266,190903,SmComml,12/16/2020,12/16/2021,PWA,N,0,0,B,30768,0,0,0,USD,SmComml,,,,,,,
35809268,135053,35809268,190904,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,2449871,0,0,0,USD,SmComml,,,,,,,
35809292,135054,35809292,184850,SmComml,11/23/2020,11/23/2021,PWA,N,0,0,B,2851449,0,0,0,USD,SmComml,,,,,,,
35809301,135055,35809301,184851,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,48308282,0,0,0,USD,SmComml,,,,,,,
35809310,135056,35809310,190905,SmComml,08/29/2020,08/29/2021,PWA,N,0,0,B,134739,0,0,0,USD,SmComml,,,,,,,
35809329,135057,35809329,199686,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,7187000,0,0,0,USD,SmComml,,,,,,,
35809365,135058,35809365,190906,SmComml,02/10/2021,02/10/2022,PWA,N,0,0,B,68000,0,0,0,USD,SmComml,,,,,,,
35809375,135059,35809375,190907,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,2657000,0,0,0,USD,SmComml,,,,,,,
35809395,111863,35809395_WS,163014,SmComml,03/20/2021,03/20/2022,PWA,N,0,0,B,1040000,0,0,0,USD,SmComml,,,,,,,
35809395,135060,35809395,184852,SmComml,03/20/2021,03/20/2022,PWA,N,0,0,B,39363440,0,0,0,USD,SmComml,,,,,,,
35809412,135061,35809412,199687,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,316084,0,0,0,USD,SmComml,,,,,,,
35809420,135062,35809420,199688,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,46677240,0,0,0,USD,SmComml,,,,,,,
35809426,135063,35809426,199689,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,2449331,0,0,0,USD,SmComml,,,,,,,
35809439,135064,35809439,199690,SmComml,04/14/2021,04/14/2022,PWA,N,0,0,B,4828598,0,0,0,USD,SmComml,,,,,,,
35809441,111864,35809441_WS,163163,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,550000,0,0,0,USD,SmComml,,,,,,,
35809441,135065,35809441,199691,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,8000000,0,0,0,USD,SmComml,,,,,,,
35809455,135066,35809455,190908,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,2764376,0,0,0,USD,SmComml,,,,,,,
35809486,135067,35809486,190909,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1137314,0,0,0,USD,SmComml,,,,,,,
35809487,135068,35809487,190910,SmComml,09/16/2020,09/16/2021,PWA,N,0,0,B,3475877,0,0,0,USD,SmComml,,,,,,,
35809488,135069,35809488,190911,SmComml,09/23/2020,09/23/2021,PWA,N,0,0,B,5575000,0,0,0,USD,SmComml,,,,,,,
35809497,135070,35809497,190912,SmComml,10/23/2020,10/23/2021,PWA,N,0,0,B,1231500,0,0,0,USD,SmComml,,,,,,,
35809501,180235,35809501,233463,SmComml,04/30/2020,09/30/2021,PWA,N,0,0,B,33191208,0,0,0,USD,SmComml,,,,,,,
35809517,135071,35809517,199692,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,2000000,0,0,0,USD,SmComml,,,,,,,
35809521,135072,35809521,190913,SmComml,02/15/2021,02/15/2022,PWA,N,0,0,B,1664370,0,0,0,USD,SmComml,,,,,,,
35809522,135073,35809522,190914,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,2134606,0,0,0,USD,SmComml,,,,,,,
35809540,135074,35809540,190915,SmComml,10/30/2020,10/30/2021,PWA,N,0,0,B,801314,0,0,0,USD,SmComml,,,,,,,
35809547,135075,35809547,199693,SmComml,12/09/2020,12/09/2021,PWA,N,0,0,B,1029173,0,0,0,USD,SmComml,,,,,,,
35809571,135076,35809571,190916,SmComml,05/05/2021,05/05/2022,PWA,N,0,0,B,1311121,0,0,0,USD,SmComml,,,,,,,
35809577,135077,35809577,190917,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,77639,0,0,0,USD,SmComml,,,,,,,
