UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName
Personal,1521119,Personal,4785229,Personal,07/05/2020,07/05/2021,PWA,N,0,0,B,4676428,0,0,0,USD,Personal
Personal,1521138,Personal,4778919,Personal,08/29/2020,08/29/2021,PWA,N,0,0,B,7487201,0,0,0,USD,Personal
Personal,1521193,Personal,4781557,Personal,02/25/2021,02/25/2022,PWA,N,0,0,B,6576857,0,0,0,USD,Personal
Personal,1521197,Personal,4778927,Personal,08/04/2020,08/04/2021,PWA,N,0,0,B,12114200,0,0,0,USD,Personal
Personal,1521213,Personal,4790679,Personal,08/14/2020,08/14/2021,PWA,N,0,0,B,1917600,0,0,0,USD,Personal
Personal,1521235,Personal,4785244,Personal,10/01/2020,10/01/2021,PWA,N,0,0,B,8016464,0,0,0,USD,Personal
Personal,1521238,Personal,4774193,Personal,09/03/2020,09/03/2021,PWA,N,0,0,B,1560200,0,0,0,USD,Personal
Personal,1521242,Personal,4806993,Personal,05/31/2021,05/31/2022,PWA,N,0,0,B,2010860,0,0,0,USD,Personal
Personal,1521345,Personal,4807006,Personal,03/30/2021,03/30/2022,PWA,N,0,0,B,3221650,0,0,0,USD,Personal
Personal,1521373,Personal,4774210,Personal,03/28/2021,03/28/2022,PWA,N,0,0,B,4102712,0,0,0,USD,Personal
Personal,1521411,Personal,4785272,Personal,09/22/2020,09/22/2021,PWA,N,0,0,B,4404749,0,0,0,USD,Personal
Personal,1521475,Personal,4807446,Personal,12/30/2020,12/30/2021,PWA,N,0,0,B,3468400,0,0,0,USD,Personal
Personal,1521592,Personal,4807459,Personal,04/01/2021,04/01/2022,PWA,N,0,0,B,2885800,0,0,0,USD,Personal
Personal,1521751,Personal,4807476,Personal,04/01/2021,04/01/2022,PWA,N,0,0,B,2982613,0,0,0,USD,Personal
Personal,1521970,Personal,4775342,Personal,03/10/2021,03/10/2022,PWA,N,0,0,B,2497932,0,0,0,USD,Personal
Personal,1521982,Personal,4775344,Personal,05/15/2021,05/15/2022,PWA,N,0,0,B,1785600,0,0,0,USD,Personal
Personal,1522042,Personal,4764059,Personal,08/31/2020,08/31/2021,PWA,N,0,0,B,3367926,0,0,0,USD,Personal
Personal,1522138,Personal,4781672,Personal,01/22/2021,01/22/2022,PWA,N,0,0,B,5357459,0,0,0,USD,Personal
Personal,1522226,Personal,4786870,Personal,09/17/2020,09/17/2021,PWA,N,0,0,B,4635194,0,0,0,USD,Personal
Personal,1522233,Personal,4781688,Personal,06/29/2020,06/29/2021,PWA,N,0,0,B,3290400,0,0,0,USD,Personal
Personal,1522281,Personal,4764083,Personal,01/16/2021,01/16/2022,PWA,N,0,0,B,10117800,0,0,0,USD,Personal
Personal,1522282,Personal,4776353,Personal,06/14/2021,06/14/2022,PWA,N,0,0,B,2832765,0,0,0,USD,Personal
Personal,1522337,Personal,4781700,Personal,07/31/2020,07/31/2021,PWA,N,0,0,B,3718085,0,0,0,USD,Personal
Personal,1522342,Personal,4781702,Personal,06/06/2021,06/06/2022,PWA,N,0,0,B,3650949,0,0,0,USD,Personal
Personal,1522346,Personal,4764093,Personal,06/21/2020,06/21/2021,PWA,N,0,0,B,2423800,0,0,0,USD,Personal
Personal,1522375,Personal,4786891,Personal,02/27/2021,02/27/2022,PWA,N,0,0,B,3896600,0,0,0,USD,Personal
Personal,1522392,Personal,4790842,Personal,12/15/2020,12/15/2021,PWA,N,0,0,B,6482569,0,0,0,USD,Personal
Personal,1522413,Personal,4781409,Personal,10/17/2020,10/17/2021,PWA,N,0,0,B,2927130,0,0,0,USD,Personal
Personal,1522484,Personal,4786904,Personal,12/21/2020,12/21/2021,PWA,N,0,0,B,2083200,0,0,0,USD,Personal
Personal,1522523,Personal,4781425,Personal,11/20/2020,11/20/2021,PWA,N,0,0,B,6346395,0,0,0,USD,Personal
Personal,1522582,Personal,4786918,Personal,06/01/2021,06/01/2022,PWA,N,0,0,B,5521338,0,0,0,USD,Personal
Personal,1522637,Personal,4807584,Personal,11/02/2020,11/02/2021,PWA,N,0,0,B,2260455,0,0,0,USD,Personal
Personal,1522736,Personal,4807598,Personal,02/17/2021,02/17/2022,PWA,N,0,0,B,1792163,0,0,0,USD,Personal
Personal,1522904,Personal,4764170,Personal,05/10/2021,05/10/2022,PWA,N,0,0,B,4702166,0,0,0,USD,Personal
Personal,1523121,Personal,4807637,Personal,12/01/2020,12/01/2021,PWA,N,0,0,B,1991800,0,0,0,USD,Personal
Personal,1523124,Personal,4781497,Personal,08/12/2020,08/12/2021,PWA,N,0,0,B,2385179,0,0,0,USD,Personal
Personal,1523131,Personal,4791780,Personal,06/14/2021,06/14/2022,PWA,N,0,0,B,2974694,0,0,0,USD,Personal
Personal,1523222,Personal,4791790,Personal,03/01/2021,03/01/2022,PWA,N,0,0,B,1735219,0,0,0,USD,Personal
Personal,1523226,Personal,4781512,Personal,02/15/2021,02/15/2022,PWA,N,0,0,B,1265585,0,0,0,USD,Personal
Personal,1523274,Personal,4782679,Personal,06/23/2020,06/23/2021,PWA,N,0,0,B,2315870,0,0,0,USD,Personal
Personal,1523387,Personal,4808309,Personal,11/11/2020,11/11/2021,PWA,N,0,0,B,2864800,0,0,0,USD,Personal
Personal,1523389,Personal,4782698,Personal,06/26/2020,06/26/2021,PWA,N,0,0,B,5299200,0,0,0,USD,Personal
Personal,1523393,Personal,4782701,Personal,09/12/2020,09/12/2021,PWA,N,0,0,B,1512000,0,0,0,USD,Personal
Personal,1523415,Personal,4808312,Personal,12/01/2020,12/01/2021,PWA,N,0,0,B,3137300,0,0,0,USD,Personal
Personal,1523487,Personal,4791830,Personal,08/24/2020,08/24/2021,PWA,N,0,0,B,3924052,0,0,0,USD,Personal
Personal,1523602,Personal,4777365,Personal,04/07/2021,04/07/2022,PWA,N,0,0,B,5524200,0,0,0,USD,Personal
Personal,1523701,Personal,4788337,Personal,11/14/2020,11/14/2021,PWA,N,0,0,B,9304000,0,0,0,USD,Personal
Personal,1523733,Personal,4777378,Personal,02/28/2021,02/28/2022,PWA,N,0,0,B,5162800,0,0,0,USD,Personal
Personal,1523790,Personal,4782751,Personal,12/22/2020,12/22/2021,PWA,N,0,0,B,4658587,0,0,0,USD,Personal
Personal,1523877,Personal,4777397,Personal,04/05/2021,04/05/2022,PWA,N,0,0,B,5065391,0,0,0,USD,Personal
Personal,1523881,Personal,4765139,Personal,11/27/2020,11/27/2021,PWA,N,0,0,B,2549800,0,0,0,USD,Personal
Personal,1524099,Personal,4788393,Personal,06/30/2020,06/30/2021,PWA,N,0,0,B,1871603,0,0,0,USD,Personal
Personal,1524142,Personal,4782788,Personal,09/05/2020,09/05/2021,PWA,N,0,0,B,3483766,0,0,0,USD,Personal
Personal,1524271,Personal,4783441,Personal,09/03/2020,09/03/2021,PWA,N,0,0,B,5016500,0,0,0,USD,Personal
Personal,1524339,Personal,4765197,Personal,08/07/2020,08/07/2021,PWA,N,0,0,B,1082600,0,0,0,USD,Personal
Personal,1524341,Personal,4765198,Personal,01/13/2021,01/13/2022,PWA,N,0,0,B,8584688,0,0,0,USD,Personal
Personal,1524346,Personal,4788423,Personal,08/01/2020,08/01/2021,PWA,N,0,0,B,3543849,0,0,0,USD,Personal
Personal,1524520,Personal,4765222,Personal,01/29/2021,01/29/2022,PWA,N,0,0,B,3092041,0,0,0,USD,Personal
Personal,1524581,Personal,4776512,Personal,08/25/2020,08/25/2021,PWA,N,0,0,B,4375840,0,0,0,USD,Personal
Personal,1524648,Personal,4808473,Personal,05/29/2021,05/29/2022,PWA,N,0,0,B,1889800,0,0,0,USD,Personal
Personal,1524734,Personal,4783389,Personal,04/14/2021,04/14/2022,PWA,N,0,0,B,6146200,0,0,0,USD,Personal
Personal,1524950,Personal,4765272,Personal,03/15/2021,03/15/2022,PWA,N,0,0,B,2590153,0,0,0,USD,Personal
Personal,1524971,Personal,4794201,Personal,07/01/2020,07/01/2021,PWA,N,0,0,B,2824800,0,0,0,USD,Personal
Personal,1524973,Personal,4765274,Personal,01/01/2021,01/01/2022,PWA,N,0,0,B,6587800,0,0,0,USD,Personal
Personal,1525036,Personal,4778179,Personal,12/01/2020,12/01/2021,PWA,N,0,0,B,4032000,0,0,0,USD,Personal
Personal,1525038,Personal,4776575,Personal,11/24/2020,11/24/2021,PWA,N,0,0,B,2812200,0,0,0,USD,Personal
Personal,1525054,Personal,4776578,Personal,10/28/2020,10/28/2021,PWA,N,0,0,B,2490200,0,0,0,USD,Personal
Personal,1525174,Personal,4765295,Personal,07/07/2020,07/07/2021,PWA,N,0,0,B,3959200,0,0,0,USD,Personal
Personal,1525200,Personal,4809076,Personal,11/15/2020,11/15/2021,PWA,N,0,0,B,5414600,0,0,0,USD,Personal
Personal,1525298,Personal,4765313,Personal,12/04/2020,12/04/2021,PWA,N,0,0,B,2691360,0,0,0,USD,Personal
Personal,1525369,Personal,4765323,Personal,01/25/2021,01/25/2022,PWA,N,0,0,B,3913400,0,0,0,USD,Personal
Personal,1525398,Personal,4765327,Personal,06/27/2020,06/27/2021,PWA,N,0,0,B,3156650,0,0,0,USD,Personal
Personal,1525443,Personal,4765968,Personal,02/06/2021,02/06/2022,PWA,N,0,0,B,4453377,0,0,0,USD,Personal
Personal,1525452,Personal,4794262,Personal,06/08/2021,06/08/2022,PWA,N,0,0,B,4202200,0,0,0,USD,Personal
Personal,1525479,Personal,4765978,Personal,06/07/2021,06/07/2022,PWA,N,0,0,B,5173633,0,0,0,USD,Personal
Personal,1525542,Personal,4783587,Personal,04/29/2021,04/29/2022,PWA,N,0,0,B,7444008,0,0,0,USD,Personal
Personal,1525635,Personal,4794292,Personal,07/13/2020,07/13/2021,PWA,N,0,0,B,7162000,0,0,0,USD,Personal
Personal,1525730,Personal,4783609,Personal,07/30/2020,07/30/2021,PWA,N,0,0,B,7065800,0,0,0,USD,Personal
Personal,1525746,Personal,4784999,Personal,08/01/2020,08/01/2021,PWA,N,0,0,B,3977340,0,0,0,USD,Personal
Personal,1525819,Personal,4766026,Personal,05/22/2021,05/22/2022,PWA,N,0,0,B,4536800,0,0,0,USD,Personal
Personal,1525822,Personal,4766027,Personal,02/12/2021,02/12/2022,PWA,N,0,0,B,2198280,0,0,0,USD,Personal
Personal,1525944,Personal,4789476,Personal,02/26/2021,02/26/2022,PWA,N,0,0,B,5688965,0,0,0,USD,Personal
Personal,1526002,Personal,4809185,Personal,06/25/2020,06/25/2021,PWA,N,0,0,B,7944200,0,0,0,USD,Personal
Personal,1526035,Personal,4766063,Personal,01/12/2021,01/12/2022,PWA,N,0,0,B,3336992,0,0,0,USD,Personal
Personal,1526066,Personal,4785046,Personal,07/29/2020,07/29/2021,PWA,N,0,0,B,3908800,0,0,0,USD,Personal
Personal,1526149,Personal,4789512,Personal,06/07/2021,06/07/2022,PWA,N,0,0,B,6838314,0,0,0,USD,Personal
Personal,1526161,Personal,4796055,Personal,11/02/2020,11/02/2021,PWA,N,0,0,B,2469822,0,0,0,USD,Personal
Personal,1526358,Personal,4786458,Personal,06/02/2021,06/02/2022,PWA,N,0,0,B,3467600,0,0,0,USD,Personal
Personal,1526394,Personal,4786463,Personal,08/10/2020,08/10/2021,PWA,N,0,0,B,7486420,0,0,0,USD,Personal
Personal,1526478,Personal,4778980,Personal,02/18/2021,02/18/2022,PWA,N,0,0,B,3247254,0,0,0,USD,Personal
Personal,1526538,Personal,4777808,Personal,11/15/2020,11/15/2021,PWA,N,0,0,B,2127000,0,0,0,USD,Personal
Personal,1526642,Personal,4785114,Personal,06/01/2021,06/01/2022,PWA,N,0,0,B,13846400,0,0,0,USD,Personal
Personal,1526735,Personal,4789596,Personal,09/07/2020,09/07/2021,PWA,N,0,0,B,3122800,0,0,0,USD,Personal
Personal,1526748,Personal,4777832,Personal,01/20/2021,01/20/2022,PWA,N,0,0,B,1867722,0,0,0,USD,Personal
Personal,1526898,Personal,4796155,Personal,04/10/2021,04/10/2022,PWA,N,0,0,B,7932000,0,0,0,USD,Personal
Personal,1526957,Personal,4766174,Personal,03/27/2021,03/27/2022,PWA,N,0,0,B,2990867,0,0,0,USD,Personal
Personal,1526978,Personal,4779034,Personal,07/02/2020,07/02/2021,PWA,N,0,0,B,2093037,0,0,0,USD,Personal
Personal,1527010,Personal,4779039,Personal,07/29/2020,07/29/2021,PWA,N,0,0,B,3519146,0,0,0,USD,Personal
Personal,1527069,Personal,4786039,Personal,11/30/2020,11/30/2021,PWA,N,0,0,B,2344205,0,0,0,USD,Personal
Personal,1527091,Personal,4786042,Personal,09/30/2020,09/30/2021,PWA,N,0,0,B,6291371,0,0,0,USD,Personal
Personal,1527096,Personal,4796181,Personal,07/22/2020,07/22/2021,PWA,N,0,0,B,4719838,0,0,0,USD,Personal
Personal,1527190,Personal,4779064,Personal,03/23/2021,03/23/2022,PWA,N,0,0,B,2273504,0,0,0,USD,Personal
Personal,1527191,Personal,4786569,Personal,05/22/2021,05/22/2022,PWA,N,0,0,B,5099800,0,0,0,USD,Personal
Personal,1527215,Personal,4791566,Personal,10/30/2020,10/30/2021,PWA,N,0,0,B,3774400,0,0,0,USD,Personal
Personal,1527249,Personal,4810311,Personal,03/25/2021,03/25/2022,PWA,N,0,0,B,4955898,0,0,0,USD,Personal
Personal,1527315,Personal,4786065,Personal,02/23/2021,02/23/2022,PWA,N,0,0,B,3843000,0,0,0,USD,Personal
Personal,1527338,Personal,4786601,Personal,01/08/2021,01/08/2022,PWA,N,0,0,B,9028708,0,0,0,USD,Personal
Personal,1527409,Personal,4796240,Personal,03/21/2021,03/21/2022,PWA,N,0,0,B,5810739,0,0,0,USD,Personal
Personal,1527413,Personal,4791593,Personal,08/21/2020,08/21/2021,PWA,N,0,0,B,4438433,0,0,0,USD,Personal
Personal,1527444,Personal,4796244,Personal,10/30/2020,10/30/2021,PWA,N,0,0,B,2983986,0,0,0,USD,Personal
Personal,1527489,Personal,4779185,Personal,12/30/2020,12/30/2021,PWA,N,0,0,B,1779500,0,0,0,USD,Personal
Personal,1527572,Personal,4779194,Personal,09/13/2020,09/13/2021,PWA,N,0,0,B,8916773,0,0,0,USD,Personal
Personal,1527716,Personal,4779205,Personal,11/27/2020,11/27/2021,PWA,N,0,0,B,2207200,0,0,0,USD,Personal
Personal,1527743,Personal,4810372,Personal,04/15/2021,04/15/2022,PWA,N,0,0,B,2708800,0,0,0,USD,Personal
Personal,1527802,Personal,4786116,Personal,06/01/2021,06/01/2022,PWA,N,0,0,B,3439000,0,0,0,USD,Personal
Personal,1527993,Personal,4779246,Personal,05/19/2021,05/19/2022,PWA,N,0,0,B,4127600,0,0,0,USD,Personal
Personal,1528108,Personal,4788616,Personal,02/07/2021,02/07/2022,PWA,N,0,0,B,4630302,0,0,0,USD,Personal
Personal,1528110,Personal,4798542,Personal,04/19/2021,04/19/2022,PWA,N,0,0,B,3648585,0,0,0,USD,Personal
Personal,1528172,Personal,4788623,Personal,04/16/2021,04/16/2022,PWA,N,0,0,B,5787832,0,0,0,USD,Personal
Personal,1528200,Personal,4768260,Personal,04/29/2021,04/29/2022,PWA,N,0,0,B,6968600,0,0,0,USD,Personal
Personal,1528252,Personal,4810930,Personal,09/13/2020,09/13/2021,PWA,N,0,0,B,4583708,0,0,0,USD,Personal
Personal,1528290,Personal,4786176,Personal,09/01/2020,09/01/2021,PWA,N,0,0,B,2501900,0,0,0,USD,Personal
Personal,1528336,Personal,4791726,Personal,07/23/2020,07/23/2021,PWA,N,0,0,B,3914288,0,0,0,USD,Personal
Personal,1528348,Personal,4788646,Personal,09/01/2020,09/01/2021,PWA,N,0,0,B,2512800,0,0,0,USD,Personal
Personal,1528349,Personal,4768282,Personal,08/25/2020,08/25/2021,PWA,N,0,0,B,7131159,0,0,0,USD,Personal
Personal,1528360,Personal,4786187,Personal,04/09/2021,04/09/2022,PWA,N,0,0,B,8566950,0,0,0,USD,Personal
Personal,1528363,Personal,4788649,Personal,06/15/2021,06/15/2022,PWA,N,0,0,B,3612000,0,0,0,USD,Personal
Personal,1528378,Personal,4779837,Personal,01/23/2021,01/23/2022,PWA,N,0,0,B,7995090,0,0,0,USD,Personal
Personal,1528379,Personal,4798577,Personal,08/02/2020,08/02/2021,PWA,N,0,0,B,6144671,0,0,0,USD,Personal
Personal,1528386,Personal,4788651,Personal,06/11/2021,06/11/2022,PWA,N,0,0,B,3593077,0,0,0,USD,Personal
Personal,1528387,Personal,4779839,Personal,05/25/2021,05/25/2022,PWA,N,0,0,B,4277119,0,0,0,USD,Personal
Personal,1528388,Personal,4798578,Personal,11/08/2020,11/08/2021,PWA,N,0,0,B,6703197,0,0,0,USD,Personal
Personal,1528395,Personal,4779283,Personal,05/21/2021,05/21/2022,PWA,N,0,0,B,9474800,0,0,0,USD,Personal
Personal,1528399,Personal,4791735,Personal,05/21/2021,05/21/2022,PWA,N,0,0,B,9590640,0,0,0,USD,Personal
Personal,1528415,Personal,4791738,Personal,08/01/2020,08/01/2021,PWA,N,0,0,B,2130800,0,0,0,USD,Personal
Personal,1528429,Personal,4810951,Personal,10/01/2020,10/01/2021,PWA,N,0,0,B,3317735,0,0,0,USD,Personal
Personal,1528439,Personal,4779845,Personal,02/27/2021,02/27/2022,PWA,N,0,0,B,7143200,0,0,0,USD,Personal
Personal,1528451,Personal,4798581,Personal,10/01/2020,10/01/2021,PWA,N,0,0,B,4746426,0,0,0,USD,Personal
Personal,1528452,Personal,4798582,Personal,07/08/2020,07/08/2021,PWA,N,0,0,B,5704000,0,0,0,USD,Personal
Personal,1528454,Personal,4779846,Personal,04/04/2021,04/04/2022,PWA,N,0,0,B,4150570,0,0,0,USD,Personal
Personal,1528455,Personal,4779847,Personal,07/22/2020,07/22/2021,PWA,N,0,0,B,5788000,0,0,0,USD,Personal
Personal,1528464,Personal,4798585,Personal,07/17/2020,07/17/2021,PWA,N,0,0,B,1903641,0,0,0,USD,Personal
Personal,1528489,Personal,4779850,Personal,01/15/2021,01/15/2022,PWA,N,0,0,B,7645200,0,0,0,USD,Personal
Personal,1528494,Personal,4779296,Personal,09/15/2020,09/15/2021,PWA,N,0,0,B,7695200,0,0,0,USD,Personal
Personal,1528502,Personal,4810962,Personal,01/03/2021,01/03/2022,PWA,N,0,0,B,7058484,0,0,0,USD,Personal
Personal,1528505,Personal,4810963,Personal,01/12/2021,01/12/2022,PWA,N,0,0,B,7044404,0,0,0,USD,Personal
Personal,1528517,Personal,4792856,Personal,10/31/2020,10/31/2021,PWA,N,0,0,B,4212200,0,0,0,USD,Personal
Personal,1528525,Personal,4788670,Personal,08/07/2020,08/07/2021,PWA,N,0,0,B,3481596,0,0,0,USD,Personal
Personal,1528534,Personal,4788671,Personal,08/08/2020,08/08/2021,PWA,N,0,0,B,4310564,0,0,0,USD,Personal
Personal,1528537,Personal,4788672,Personal,07/31/2020,07/31/2021,PWA,N,0,0,B,3128153,0,0,0,USD,Personal
Personal,1528547,Personal,4769379,Personal,02/01/2021,02/01/2022,PWA,N,0,0,B,3953305,0,0,0,USD,Personal
Personal,1528549,Personal,4769381,Personal,08/10/2020,08/10/2021,PWA,N,0,0,B,9242600,0,0,0,USD,Personal
Personal,1528557,Personal,4779302,Personal,10/14/2020,10/14/2021,PWA,N,0,0,B,2849941,0,0,0,USD,Personal
Personal,1528568,Personal,4779305,Personal,06/16/2021,06/16/2022,PWA,N,0,0,B,4416600,0,0,0,USD,Personal
Personal,1528573,Personal,4810969,Personal,11/28/2020,11/28/2021,PWA,N,0,0,B,4838441,0,0,0,USD,Personal
Personal,1528581,Personal,4792866,Personal,05/05/2021,05/05/2022,PWA,N,0,0,B,971000,0,0,0,USD,Personal
Personal,1528582,Personal,4798593,Personal,11/30/2020,11/30/2021,PWA,N,0,0,B,5338619,0,0,0,USD,Personal
Personal,1528591,Personal,4769384,Personal,06/22/2020,06/22/2021,PWA,N,0,0,B,4554462,0,0,0,USD,Personal
Personal,1528607,Personal,4810972,Personal,07/30/2020,07/30/2021,PWA,N,0,0,B,2866915,0,0,0,USD,Personal
Personal,1528611,Personal,4779865,Personal,08/24/2020,08/24/2021,PWA,N,0,0,B,5202927,0,0,0,USD,Personal
Personal,1528616,Personal,4788684,Personal,07/27/2020,07/27/2021,PWA,N,0,0,B,4736941,0,0,0,USD,Personal
Personal,1528622,Personal,4810979,Personal,08/04/2020,08/04/2021,PWA,N,0,0,B,1099160,0,0,0,USD,Personal
Personal,1528625,Personal,4798597,Personal,05/03/2021,05/03/2022,PWA,N,0,0,B,3816714,0,0,0,USD,Personal
Personal,1528631,Personal,4798598,Personal,09/20/2020,09/20/2021,PWA,N,0,0,B,3904122,0,0,0,USD,Personal
Personal,1528634,Personal,4792873,Personal,11/29/2020,11/29/2021,PWA,N,0,0,B,4324750,0,0,0,USD,Personal
Personal,1528637,Personal,4779312,Personal,04/13/2021,04/13/2022,PWA,N,0,0,B,2713400,0,0,0,USD,Personal
Personal,1528647,Personal,4779868,Personal,03/05/2021,03/05/2022,PWA,N,0,0,B,2070200,0,0,0,USD,Personal
Personal,1528654,Personal,4779869,Personal,05/04/2021,05/04/2022,PWA,N,0,0,B,7679400,0,0,0,USD,Personal
Personal,1528657,Personal,4792876,Personal,07/01/2020,07/01/2021,PWA,N,0,0,B,1931699,0,0,0,USD,Personal
Personal,1528664,Personal,4792878,Personal,11/01/2020,11/01/2021,PWA,N,0,0,B,2435559,0,0,0,USD,Personal
Personal,1528671,Personal,4779873,Personal,05/19/2021,05/19/2022,PWA,N,0,0,B,4172780,0,0,0,USD,Personal
Personal,1528675,Personal,4788691,Personal,12/17/2020,12/17/2021,PWA,N,0,0,B,6018158,0,0,0,USD,Personal
Personal,1528678,Personal,4779319,Personal,05/28/2021,05/28/2022,PWA,N,0,0,B,4043161,0,0,0,USD,Personal
Personal,1528683,Personal,4787071,Personal,03/15/2021,03/15/2022,PWA,N,0,0,B,3450600,0,0,0,USD,Personal
Personal,1528686,Personal,4788694,Personal,02/12/2021,02/12/2022,PWA,N,0,0,B,5060600,0,0,0,USD,Personal
Personal,1528691,Personal,4787075,Personal,07/05/2020,07/05/2021,PWA,N,0,0,B,2862341,0,0,0,USD,Personal
Personal,1528693,Personal,4810990,Personal,03/05/2021,03/05/2022,PWA,N,0,0,B,3670800,0,0,0,USD,Personal
Personal,1528707,Personal,4788696,Personal,07/27/2020,07/27/2021,PWA,N,0,0,B,3921135,0,0,0,USD,Personal
Personal,1528712,Personal,4779323,Personal,07/22/2020,07/22/2021,PWA,N,0,0,B,5062400,0,0,0,USD,Personal
Personal,1528713,Personal,4788698,Personal,07/07/2020,07/07/2021,PWA,N,0,0,B,2127600,0,0,0,USD,Personal
Personal,1528716,Personal,4810997,Personal,05/28/2021,05/28/2022,PWA,N,0,0,B,3499250,0,0,0,USD,Personal
Personal,1528718,Personal,4769391,Personal,07/31/2020,07/31/2021,PWA,N,0,0,B,8538792,0,0,0,USD,Personal
Personal,1528723,Personal,4769392,Personal,12/24/2020,12/24/2021,PWA,N,0,0,B,5748050,0,0,0,USD,Personal
Personal,1528726,Personal,4810998,Personal,08/17/2020,08/17/2021,PWA,N,0,0,B,6149800,0,0,0,USD,Personal
Personal,1528727,Personal,4788702,Personal,10/26/2020,10/26/2021,PWA,N,0,0,B,3295614,0,0,0,USD,Personal
Personal,1528731,Personal,4798611,Personal,09/10/2020,09/10/2021,PWA,N,0,0,B,12290306,0,0,0,USD,Personal
Personal,1528733,Personal,4769395,Personal,01/01/2021,01/01/2022,PWA,N,0,0,B,3468190,0,0,0,USD,Personal
Personal,1528737,Personal,4787080,Personal,12/27/2020,12/27/2021,PWA,N,0,0,B,2356004,0,0,0,USD,Personal
Personal,1528740,Personal,4788704,Personal,05/03/2021,05/03/2022,PWA,N,0,0,B,5188785,0,0,0,USD,Personal
Personal,1528741,Personal,4788705,Personal,04/28/2021,04/28/2022,PWA,N,0,0,B,2008939,0,0,0,USD,Personal
Personal,1528747,Personal,4779327,Personal,06/23/2020,06/23/2021,PWA,N,0,0,B,2360348,0,0,0,USD,Personal
Personal,1528761,Personal,4779330,Personal,06/01/2021,06/01/2022,PWA,N,0,0,B,3368200,0,0,0,USD,Personal
Personal,1528763,Personal,4798614,Personal,10/09/2020,10/09/2021,PWA,N,0,0,B,4132486,0,0,0,USD,Personal
Personal,1528765,Personal,4792888,Personal,11/01/2020,11/01/2021,PWA,N,0,0,B,6230666,0,0,0,USD,Personal
Personal,1528773,Personal,4798617,Personal,12/01/2020,12/01/2021,PWA,N,0,0,B,2606000,0,0,0,USD,Personal
Personal,1528774,Personal,4788708,Personal,02/28/2021,02/28/2022,PWA,N,0,0,B,1050940,0,0,0,USD,Personal
Personal,1528776,Personal,4769400,Personal,05/01/2021,05/01/2022,PWA,N,0,0,B,1695900,0,0,0,USD,Personal
Personal,1528779,Personal,4788710,Personal,12/21/2020,12/21/2021,PWA,N,0,0,B,4278200,0,0,0,USD,Personal
Personal,1528784,Personal,4779331,Personal,06/01/2021,06/01/2022,PWA,N,0,0,B,3053731,0,0,0,USD,Personal
Personal,1528788,Personal,4769402,Personal,11/01/2020,11/01/2021,PWA,N,0,0,B,2454600,0,0,0,USD,Personal
Personal,1528789,Personal,4787086,Personal,10/26/2020,10/26/2021,PWA,N,0,0,B,5255957,0,0,0,USD,Personal
Personal,1528791,Personal,4788711,Personal,08/10/2020,08/10/2021,PWA,N,0,0,B,3001400,0,0,0,USD,Personal
Personal,1528793,Personal,4787087,Personal,07/26/2020,07/26/2021,PWA,N,0,0,B,6012177,0,0,0,USD,Personal
Personal,1528801,Personal,4788713,Personal,11/21/2020,11/21/2021,PWA,N,0,0,B,3603600,0,0,0,USD,Personal
Personal,1528808,Personal,4779881,Personal,12/01/2020,12/01/2021,PWA,N,0,0,B,4622200,0,0,0,USD,Personal
Personal,1528811,Personal,4811011,Personal,08/05/2020,08/05/2021,PWA,N,0,0,B,5657731,0,0,0,USD,Personal
Personal,1528815,Personal,4788715,Personal,12/28/2020,12/28/2021,PWA,N,0,0,B,4195200,0,0,0,USD,Personal
Personal,1528820,Personal,4779883,Personal,01/01/2021,01/01/2022,PWA,N,0,0,B,3783697,0,0,0,USD,Personal
Personal,1528823,Personal,4792895,Personal,05/17/2021,05/17/2022,PWA,N,0,0,B,5686798,0,0,0,USD,Personal
